content,score,category
"kalau tarik tunai pakai aplikasi selalu tdk bisa, karena nomor OTPnya tdk dikirim, coba bisa seperti BSI masukan nomor HP dan kode transisi langsung keluar uang, ini pakai kirim nomor tapi tdk terkirim² dari aplikasi BNI sampai wondr sama aja tdk bisa tarik tunai melalui aplikasi",1,negative
"Nomor rekening di Wondr & BNI Mobile Bangking beda, di BNI Mbangking ada 0 nya di Wondr gak ada 0 nya. Contoh : Wondr → 084******* BNI Mbangking → 84******* Saya kirim screenshot nomor rekening pake Wondr untuk reimburstment, tp ternyata gagal karna nomornya salah kurang 0, alhasil reimburstment saya kena charge biaya admin. Nominalnya gak seberapa, cuman jengkel aja harus kena charge gara2 apk nya gak sinkron. Seharusnya nomor rekeningnya disamakan dong biar gak bikin salah paham.",1,negative
"knapa no rekening lama tidak ada di wondr, padahal masih aktif membalas jawaban BNI tabungan sya Taplus katanya smua serba praktis, modern, serba digital, tpi masalah bgini aja harus ke outlet BNI, dah lah uninstall aja ni wondr, n tutup rekening. status rekening Masih aktif, (gaji) BNI Call udah Whatsapp udah juga tetap aja ga bisa di suruh datang ke outlet, kerja Offshore kok disuruh ke cabang",1,negative
"aku gtw yg temen2ku blg ga suka sm wonder krn banyak masalah, menurutku fine2 aja sih, mgkn krn pertama kali make mbanking, dan lebih enak karena bisa masuk hanya dgn ktp soalnya yg bni mobile hrs ke bank dlu biar bs daftar, dan wonder juga mempermudah dgn fitur investasi, life goals, dan obligasi, bs qris juga, enak dah menurutku",5,positive
sebenernya bagus upgrade aplikasi cuma kenapa ya skrng jdi makin ribet perihal login mau di setting pake finger print hrs beberapa tahapan dan gagal terus udh bgtu saya mau top up E-Wallet hrs verifikasi dulu tpi bnyk bgt dan pas dicoba blm bisa dgn alesan terlalu bnyk verifikasi. tolong ya di upgrade lg perasaan mobile mbangking aja ga seribet ini,3,neutral
"aplikasi semakin aneh, mau transfer malah jadi susah, Isi gopay dibilang saldo kurang, isi gopay transaksi selalu gagal dibilang saldo tidak mencukupi, padahal saldo masih lebih dari cukup.. aneh",1,negative
"saya heran , saya melakukan pembayaran qris, di stts saldo berkurang saya cek dimutasi wonder pembayaran kok gak nampak .. jadi saya mau melakukan pengaduan gak ada bukti.. yg penerima juga gak masuk dana nya.. trus gimana?",5,positive
edit ulasan 26-03-2025. di perbaiki lagi apk nya dibuatkan simpel saja seperti BNI mobil. trans VA yg lancar dan mudah dng BNI mobile jadi ribet dan mahal pakai Wondr. BI fast juga terkadang TDK dpt di pakai alhasil biaya transaksi BI fast 2500 jd 6500 - 10000. ex: pembayaran di alfagift. sdh sangat jengkel tp mau bilang apa? BNI mobile selalu close tiap kali di pakai. terpaksa pakai wondr. moga aja pihak wondr segera bisa memperbaiki apk nya.,1,negative
"Kalah jauh sama bank2 kompetitor yg lain. mobilebanking bni kok gada notifikasi uang masuknya. lucunya lagi kalau mau notifikasi uang masuk harus pake sms banking. makan pulsa Rp.500/notifikasi wkwkwk. jadul banget. apa lg transferan masuk lewat dari jam 12 malam, saldo nambah tp di riwayat ga muncul.",1,negative
"aplikasi tidak bisa dibuka,mentok sampai logo terus keluar sendiri waktu sedang urgent malah ngebug hubungi cs respon sangat lambat, ketika sudah direspon cuma minta maaf sedang ada kendala,malah disuruh coba berkala tidak ada solusi lain",1,negative
"Aplikasi penipu, pemerasan. Saya baru-ini mendownload kembali aplikasi ini. setelah berhasil login, muncul 2 rekeningku di BNI. Rekening yang lama sudah lama tidak aktif. rekeningku yang saya buat saat mendownload wondr beberapa bulan lalu masih status aktif. berulang kali saya mengecek status rekening. dari yang satu ke yang satunya. sempat juga saya refresh aplikasinya. dan mengecek kembali statusnya tetap aktif. Dan semua berubah menjadi tidak aktif setelah di isi saldo.",1,negative
"Ini kenapa aplikasi wondr bni ku tidak bisa di buka yak,,padahal sinyalnya bagus aja buat buka yg lain aja bisa..aplikasi wondr nya juga sdah saya update masih saja tidak bisa masuk😏",1,negative
"verifikasi wajah gagal terus, disuruh nyoba hari besok lagi dan lagi, kacau apk ini,kemarin sudah di coba lagi, dan hasilnya disuruh nyoba besok lagi, dan besok di coba di suruh nyoba besok lagi, aplikasi yang gagal, bukan lebih baik dari bni mobile bangking, wondr lebih buruk, kecewa sebagai nasabah,",1,negative
Fitur transaksi cardless belum ada yaitu setor tarik tunai tanpa kartu seperti di aplikasi CIMB niaga untuk mempermudah kita yang sering lupa bawa kartu. Nanti klo dh ada fiturnya barulah update bintang dan penilaian. Nah skrg fitur tarik tunai nya dah ada kalo setor tunai tanpa kartu kapan🕒❓?,1,negative
"Untuk transaksi mobile tunai (tarik tunai), tolong kode OTP sebaiknya sudah harus via WA. Jaman sekarang hampir semua pengguna smartphone tidak lagi menggunakan pesan singkat (SMS) . Terimakasih",3,neutral
"Tolong fitur² yang sudah ada tolong di aktifkan semua, percuma kalo ganti apk tapi fitur² gak langsung bisa digunakan, masa setiap mau coba gunain masih ada kendala masih dalam pengembangan🥱, setidaknya kalo belum jadi semua jangan memaksakan, jadi kasian yang udah download dan daftar",1,negative
"Apa emang lagi pengembangan ya, soalnya kadang beli pulsa lancar kadang juga bermasalah. Jdi transaksi pulsanya keterangan gagal, pulsanya blm masuk tapi saldonya kepotong sampai bbrp waktu blm ada keterangan selanjutnya. Moga lekas di tuntaskan masalahnya. Sama kadang juga rekening yg kita cari gak terdeteksi padahal nomornya sdh sesuai. Moga lebih sigap utk di selesai kan jika ada kendala lagi",2,negative
"aplikasi baik, mudah, simpel, tapi kurang 1. transaksi tanpa kartu. Ternyata sudah ada menu mobile tunai. Lengkap sudah wondr. Note : tidak usah banyak visual menyebalkan, Segini saja sudah sangat simpel, tepat, ringan, lancar!",5,positive
"mudah d pahami,dan registrasi ny jg gk ribet. Tapi dari segi tampilan desain pas di apk ny kurang menarik(monoton). juga sering benget terjadi kendala saat transaksi,mending pake apk BNI MOBILE",1,negative
"Sebenarnya tampilannya lebih cantik dan menarik, tapi mohon maaf fiturnya kurang lengkap, kalau bisa menampilkan informasi keterangan pada mutasi transaksi masuk. Yang ada hanya keterangan dari mana, tp catatan keterangan transfernya tidak ada, tidak seperti aplikasi BNI lama",3,neutral
"ini aplikasi ngk jelas banget ya saya isi pulsa gagal terus .. padahal jaringan bagus,, isi pulsa gagal terus saldo juga ikut kepotong...mending ngk usah donlod aplikasinya ,, belum lagi di suru daftar ulang gitu aja terus pas awal² pake bagus .. semuanya gampang tapi lama² eror ngk jelas",1,negative
"Susah buka aplikasi ini.. loading trusss. Mentok di halaman pertama. Sinyal bagus, memory lega dan pakai Fold 5. Jadi klo pengen cepat, jgn pakai apk ini, bisa tensi...",2,negative
"saran, saat login tolong kasi opsi pilihan lainnya seprti PIN atau password ketika menggunakan sistem keamanan biometrik, karena terkadang saat menggunakan sidik jari dan gagal (karena jari basah atau sebagainya) bisa melakukan login dengan opsi lainnya PIN/password (seperti aplikasi lainya). terimakasih.",5,positive
"maaf, kenapa ya kalo mau transaksi pembelian tiket KAI lewat bank bni itu kok pasti transaksi belum berhasil saldo tidak mencukupi, padahal saldo aman terus sinyal aman, tapi harus sabar untuk coba lagi berkali2 baru bisa, padahal WAR tiket KAI dari pukul 00.00 tapi biasanya bisanya pukul 1/2 pagi, dan aplikasi KAInya juga ngga lagi eror padahal, kalo kaya gini jadi menghambat pembelian tiket karena harus WAR, mau ngga mau harus alih ke bank lain kalo mau bayar hemmm🥲",3,neutral
"Kenapa BNI harus membuat aplikasi baru, jadi harus 2 aplikasi bikin ribet, saya kadang lupa passwordnya mana yang BNI Mobile mana yang wondr, tolong salah satu saja yang ditingkatkan biar g kebanyakan aplikasinya. Terima kasih BNI sudah banyak membantu kami.",5,positive
"jdi downgrade dari apk BNI mobile banking yg dlu, Disni Masi blom bisa setor tunai tanpa kartu cman bisa tarik tunai aja dan juga tarik tunai tanpa kartu nya pas di kode OTP nya harus ada pulsa dlu di nomor tersebut klo tidak ada pulsa nga bakal dikirim kode OTP nya, beda dengan BNI mobile dulu cman make NO hp aja utk OTP nya. agak ngeselin kadang beda dri apk mobile banking lain. Bintang 1 dlu",1,negative
"akun di blokir dan tidak ad fitur pengaktifan kembali uang saya habis hanya untuk admin dan bahkan saya tidak gunakan Rp.1 pun mending ganti bank lain saja, aplikasi masih pengembangan di rilis dan tidak ad update secara berkala ataupun maintenance",1,negative
"tolonglahh.. jangan cuma 1x transfer di batasi. baru kirim 2jt tidak bisa TF lagi. mati sudah orang rumah mau bayar ini itu, keperluan ini itu. katanya mempermudah... ini malah bikin susah masih enak apk yang bni mobile. tolong segera perbaiki",1,negative
"tiap buka ngeloadnya lama sampe 5 menit, bikin malu kalo lagi mau pake qris. tapi pake wifi kenapa bisa lancar? pake data kenapa engga? tolonglah wondr ini diperbaiki",1,negative
saya sebenarnya sangat suka dan nyaman transaksi menggunakan wondr namun kemaren Saya merasa ganjal dan aneh ketika pembayaran gagal namun saldo saya berkurang sejumlah yg harus di bayarkan sebelum nya Sudah mencoba menghibungi pihak bni dan wondr namun tidak ada balasan mohon di bantuu 🙏🏻🙏🏻,4,positive
cetak kartu selalu gagal sudah beberapa hari coba ttp msh ada kendala notifikasi nya selalu pengiriman kartu fisik anda belum berhasil diproses . ada kendala disistem mohon coba lain waktu . tapi ttp sama msh sprti itu,2,negative
"tolong iaaa untuk aplikasi ini jangan mempersulit lah.saya sudah pernah masuk pakai aplikasi ini, kemaren sempat ke hapus aplikasi nya begitu saya mau masuk lgi kok harus pakai scan wajah begitu mau scan sulit banget masuk.",1,negative
"saldo masih ada tapi gabisa transaksi, kalo kendalanya lagi ada maintenance kasih peringatan atau apa kek biar ga gunain mbanking buat belanja, kalo udh gini mah bikin malu karna udh PD mau bayar pake mbanking eh malah gabisa transfer.",3,neutral
"buka wondr sekarang harus pakai wifi, kalau pakai data hanya stak di logo, tolong perbaikan dari pihak BNI, mau buka di tempat umum yg gak ada wifi susah, bagaimana solusinya....",2,negative
"mau top up gopay aja gak bisa. padahal saldo mencukupi, sampai top up saldo terkecil pun gak bisa. notif: sisa saldo dibawah minimum. lah saldo rekening saya aja mencukupi. payah BNI. contoh: saldo saya ada 66.000, masa untuk top gopay yg 40.000 notif nya sisa saldo tidak mencukupi. padahal masih ada sisa 26.000 lagi dong. udah coba isi gopay yg 10.000 pun juga gitu.",1,negative
"Lancar tanpa kendala. Kecuali ewallet gopay tidak bisa digunakan. Edit: update 4 mei 2025,masih tidak bisa topup ewallet. ""ada kendala di sistem kami"". Mending mbanking BNI yg dulu.",3,neutral
akhir akhir ini sering terjadi susah askes masuk ke aplikasi .. selalu gagal bahkan ketika urgent untuk melakukan pembayaran tiba tiba aplikasi tidka bisa dibuka .. mohon diperbaiki demi kelancaran semua,4,positive
aplikasi ini kadang susah di buka...entah masalah jaringan kartunya entah emang ada yg salah di aplikasi nya...tapi kalau pakai Wifi Gampang di buka...,3,neutral
"aplikasi gak bisa digunakan untuk transaksi, karena transaksi selalu gagal alasannya saldo gak cukup padahal cukup dan saya udah mengajukan keluhan di pusat bantuan tapi gak ada respon.",1,negative
"sering bug apk, error, gangguandan sering pemeliharaan,, transaksigagak tapi saldo berkurang, perlu banyak perbaikan nih apk, gakjelas. nyesaludah pakai apk ini",1,negative
"saya beli pulsa dengan menggunakan aplikasi wondr by BNI, sebesar 100.000 dan di potong biaya ADMIN 1.500, Status Transaksi nya GAGAL namun, Saldo rekening saya terpotong sebesar 101.500, dan Pulsa tidak masuk ke nomer yang saya Top up , customer service nya dihubungin sibuk semua membuat pulsa saya habis telepon ke 1500046",1,negative
"Aplikasi sangat mengecewakan , masak setelah download di CS bisa klok mau transaksi nungu 1x24jam giliran di coba lagi waktunya tf eh suruh ke cs untuk verifikasi tambahan , padahal wes 2 x ke cs , apakah Anda yang berkeluh kayak saya gini ???",1,negative
"seharusnya kalo mau tarik tunai pakai wondr OTP nya kirim ke wa saja, kenapa harus pakek sms? soalnya sekarang jarang ngisi pulsa, lebih ke paketan. tolong ya admin di permudah biar kayak sebelah lewatnya WA / GMAIL.",3,neutral
"Saya punya kendala di aplikasi ini. Knpa saldo saya tiba tiba menjadi mines, padahal sebelum di tansfer saldo saya tidak mines, dan masih ada sisa 37.043, lalu saat di transfer tiba tiba saldo saya menjadi mines. Itu knpa yaa kira kira. mohon penjelasannya🙏🏼🙏🏼",5,positive
mau beli token di apk bni mobile banking di arahkan untuk lewat wondr bni...jadi apk mobile banking gunanya untuk apa? bisa nda 1 apk sj untuk semua...ini namanya kalo ada yg susah ngapain pilih yg mudah hapus aja aplikasi mobile banking,1,negative
syaa aada masalah di verifikasi wajah Bru aj mau daftar..terus langsung bilng verifikasi wajah sudah terlalu banyak sedangkan saya baru satu kali buka untuk hari ini. blum. masuk d verifikasi wajah sudah dibilang gitu .saya SDH 3 hari ini bgitu trus. minta solusinya.,5,positive
"jelek, aplikasi monopoli, saya hanya 1 kali salah masukin kode otp tapi seterusnya malah ga bisa masukin kode otp, dibilang untuk ulangi proses verifikasi sudah tapi tetep walau kode otp sudah benar tapi aplikasi selalu mengirim pemberitahuan vahwa saya sudah berkali2 salah, audah pakai email lain juga salah, baru juga awal mendaftar sudah begini",1,negative
aplikasi ini sering macet dan perbaikan maintenance hampir tiap hari pasti ada masalah sehingga susah untuk bertransaksi ttp aja hrs ke ATM td nya saya kira hp nya ternyata yg lain pun sama.mohon d perhatikan dan perbaiki. sinyal d daerah sy cukup baik dan sy menggunakan no hp yg terdaftar,4,positive
"tolong perbaiki sistem verifikasi nya..sudah mau lepas ini mata berkedip tapi dibiling TDK Ter baca...sudah mengikuti semua prosedurnya tapi tetap tidak terbaca,,emang sistemnya aja yg kurang bagus",1,negative
"kadang suka eror kalau mau masuk padahal jaringan udah bagus,trus juga gabisa daftar E-Wallet eror mulu kalau mau daftar dari awal download sampe sekarang trus kurang 1 tarik tunai tanpa kartu belum ada di saya",5,positive
"aplikasinya bolak balik minta aktivasi ulang terus... nasabah jadi malas bertransaksi... belum sempurna ini aplikasinya...nasabah bolak balik komplain, kapok pke wondr.",1,negative
"sering error ketika di butuhkan pake data seluler, krng efektif... kalau wifi cepat. tp g mgkn bawa² wifi keluar, hhmmmm",3,neutral
"tidak lebih baik dari yang sebelumnya, contohnya ketika membeli token listrik harus selalu mengisi no meteran manual tidak seperti sebelumnya yg sudah tersimpan di memori.",3,neutral
"kenapa jika menggunakan wiffi selalu ada masalah, ga bisa login dan ga bisa di akses, harus menggunakan pket data baru bisa, tolong diperbaiki lagi. terimakasih",3,neutral
"min,di fitur pilihan kamu bisa di ubah kyk apk sebelumnya nya kyk pembayaran pendidikan,bpjs bisa di tmbhin di fitur pilihan kalau di fitur bayar beli agak ribet buka fitur bayar beli dulu,trus cari lagi pendidikan",3,neutral
"Sekarang saat dibuka sering lag, lama sekali hingga setengah jam padahal jaringan bagus sinyal bagus tapi lama sekali dibuka. tetap sama begini terus",1,negative
"sebelum nya dah pk wondr bni terus ganti hp, di hp yg sekarang jadi g bisa masuk lg. selalu gagal ada keterangan anda belum masuk kreteria wondr gt! dah brp x coba tetep gagal. solusi nya",3,neutral
"Aplikasi bagus ,sangat mmbantu.. tapi punya saya kadang gak bisa d buka knpa y? klik balik gak bisa..tapi sya tanya sm yg punya aplikasi wonder..enggak tuh biasa aja..klo punya sya sering..ada kendala",5,positive
"update bikin repot y,verify ulang...klo ribet mah gak usah bikin aplikasi..verify ulang,id ulang password ulang...RIBEDDD ,aplikasi lagi di pakai trus updatetan bukan di uninstall..knp bisa logout sendiri dan verify ulang",1,negative
"kurang memuaskan ,lama bngt pas mau masuk apk,pengen login aja lama bngt.! tapi fitur dalam udh okeh gak ada masalah",2,negative
